provider,api_type,url,access,collection_id,collection_title,collection_assets,notes,product_count,theme_labels,theme_scores
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/stac/ESDIS,public,CIESIN_SEDAC_EPI_2022_2022.00,2022 Environmental Performance Index (EPI),"['nasa', 'metadata']","The 2022 Environmental Performance Index (EPI) ranks 180 countries on 40 performance indicators in the following 11 issue categories: air quality, sanitation and drinking water, heavy metals, waste management, biodiversity and habitat, ecosystem services, fisheries, acid rain, agriculture, water resources, and climate change mitigation. These categories track performance and progress on three broad policy objectives, environmental health, ecosystem vitality, and climate change. The EPI's proximi",,"['EARTH SCIENCE', 'HUMAN DIMENSIONS', 'SUSTAINABILITY', 'ENVIRONMENTAL SUSTAINABILITY', 'PUBLIC HEALTH', 'FOOD SECURITY', 'ENVIRONMENTAL IMPACTS', 'CONSERVATION', 'ENVIRONMENTAL GOVERNANCE/MANAGEMENT', 'ENVIRONMENTAL HEALTH FACTORS', 'CLIMATE INDICATORS', 'ATMOSPHERIC/OCEAN INDICATORS', 'SEA LEVEL RISE', 'WATER RESOURCES', 'CLIMATE CHANGE RESPONSES', 'CLIMATE ADAPTATION']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/stac/ESDIS,public,CIESIN_SEDAC_CLIMMIG_ACMI_BILMIGPROJ_1.00,Africa Climate Mobility Initiative (ACMI): Bilateral Migration Projections,"['nasa', 'metadata']","The Africa Climate Mobility Initiative (ACMI) Bilateral Migration Projections project bilateral migration flows at 5-year intervals from 2015 to 2050 for a combination of 2 sets of Shared Socioeconomic Pathways (SSPs) scenarios and 3 sets of Representative Concentration Pathways (RCPs) scenarios. The unit of analysis for the projections are directed migration corridors from an origin country to a receiving country in the African continent. There are 46 African countries and thus 2,070 unique dir",,"['EARTH SCIENCE', 'HUMAN DIMENSIONS', 'POPULATION']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/stac/ESDIS,public,CIESIN_SEDAC_CLIMMIG_ACMI_INTMIGPROJ_1.00,Africa Climate Mobility Initiative (ACMI): Internal Migration Projections,"['nasa', 'metadata']","The Africa Climate Mobility Initiative (ACMI) Internal Migration Projections project internal migration flows at 5-year intervals from 2020 to 2050 for a combination of 2 sets of Shared Socioeconomic Pathways (SSPs) scenarios and 3 sets of Representative Concentration Pathways (RCPs) scenarios. The unit of analysis is 7.5 arc-minutes, covering the entire African continent (approximately 15 km at the equator). These grid cells are drawn using a vector representation, and not a tessellation of gri",,"['EARTH SCIENCE', 'HUMAN DIMENSIONS', 'POPULATION']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/stac/ESDIS,public,CIESIN_SEDAC_DEDC_ACE_V2_2.0,"Altimeter Corrected Elevations, Version 2 (ACE2)","['nasa', 'metadata']","The Altimeter Corrected Elevations, Version 2 (ACE2) data set, is the Global Digital Elevation Model (GDEM) created by using multi-mission Satellite Radar Altimetry with the Shuttle Radar Topography Mission (SRTM). It was created by synergistically merging the SRTM data set with Satellite Radar Altimetry within the region bounded by 60ï¿½N and 60ï¿½S. Over the areas lying outside the SRTM latitude limits, other sources have been used including Global Observations to Benefit the Environment (GLOB",,"['EARTH SCIENCE', 'LAND SURFACE', 'TOPOGRAPHY', 'TERRAIN ELEVATION', 'DIGITAL ELEVATION/TERRAIN MODEL (DEM)', 'HUMAN DIMENSIONS', 'CLIMATE CHANGE RESPONSES', 'CLIMATE ADAPTATION']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/stac/ESDIS,public,CIESIN_SEDAC_SDEI_GEHE_1.00,"Annual Global High-Resolution Extreme Heat Estimates (GEHE), 1983-2016","['nasa', 'metadata']","The Annual Global High-Resolution Extreme Heat Estimates (GEHE), 1983-2016 data set provides global 0.05 degrees (~5 km) gridded annual counts of the number of days where the maximum Wet Bulb Globe Temperature (WBGTmax) exceeded dangerous hot-humid heat thresholds for the period 1983 to 2016. The thresholds are based on the International Standards Organization (ISO) criteria for occupational heat-related risk, defined as days where WBGTmax > 28, 30, and 32 degrees Celsius. This data set also inc",,"['EARTH SCIENCE', 'HUMAN DIMENSIONS', 'NATURAL HAZARDS', 'HEAT', 'SUSTAINABILITY']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/stac/ESDIS,public,CIESIN_SEDAC_AQDH_PM25COM_US_1KM_1.00,"Annual Mean PM2.5 Components (EC, NH4, NO3, OC, SO4) 50m Urban and 1km Non-Urban Area Grids for Contiguous U.S., 2000-2019 v1","['nasa', 'metadata']","The Annual Mean PM2.5 Components (EC, NH4, NO3, OC, SO4) 50m Urban and 1km Non-Urban Area Grids for Contiguous U.S., 2000-2019, v1 data set contains annual predictions of the chemical concentrations at a hyper resolution (50m x 50m grid cells) in urban areas and at a high resolution (1km x 1km grid cells) in non-urban areas for the years 2000 to 2019. Particulate matter with an aerodynamic diameter less than 2.5 microgram per cubic meter (PM2.5) increases mortality and morbidity. PM2.5 is compos",,"['EARTH SCIENCE', 'ATMOSPHERE', 'AEROSOLS', 'PARTICULATE MATTER', 'AIR QUALITY', 'PARTICULATES']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/stac/ESDIS,public,CIESIN_SEDAC_AQDH_TRACE_US_1KM_1.00,"Annual Mean PM2.5 Components Trace Elements (TEs) 50m Urban and 1km Non-Urban Area Grids for Contiguous U.S., 2000-2019, v1","['nasa', 'metadata']","The Annual Mean PM2.5 Components Trace Elements (TEs) 50m Urban and 1km Non-Urban Area Grids for Contiguous U.S., 2000-2019, v1 data set contains annual predictions of trace elements concentrations at a hyper resolution (50m x 50m grid cells) in urban areas and a high resolution (1km x 1km grid cells) in non-urban areas, for the years 2000 to 2019. Particulate matter with an aerodynamic diameter of less than 2.5 microgram per cubic meter (PM2.5) is a human silent killer of millions worldwide, an",,"['EARTH SCIENCE', 'ATMOSPHERE', 'AEROSOLS', 'PARTICULATE MATTER', 'AIR QUALITY', 'PARTICULATES']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/stac/ESDIS,public,CIESIN_SEDAC_SDEI_APM25_URBAN_1.00,"Annual PM2.5 Concentrations for Countries and Urban Areas, 1998-2016","['nasa', 'metadata']","The Annual PM2.5 Concentrations for Countries and Urban Areas, 1998-2016, consists of mean concentrations of particulate matter (PM2.5) for countries and urban areas. The PM2.5 data are from the Global Annual PM2.5 Grids from MODIS, MISR and SeaWiFS Aerosol Optical Depth (AOD) with GWR, 1998-2016. The urban areas are from the Global Rural-Urban Mapping Project, Version 1 (GRUMPv1): Urban Extent Polygons, Revision 02, and its time series runs from 1998 to 2016. The country averages are population",,"['EARTH SCIENCE', 'ATMOSPHERE', 'AEROSOLS', 'PARTICULATE MATTER', 'AIR QUALITY', 'PARTICULATES', 'HUMAN DIMENSIONS', 'SUSTAINABILITY']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/stac/ALL,public,latent-reserves-in-the-swiss-nfi_1.0,'Latent reserves' within the Swiss NFI,"['browse', 'thumbnail', 'metadata']","The files refer to the data used in Portier et al. ""‘Latent reserves’: a hidden treasure in National Forest Inventories"" (2020) *Journal of Ecology*.           **'Latent reserves'** are defined as plots in National Forest Inventories (NFI) that have been free of human influence for >40 to >70 years. They can be used to investigate and acquire a deeper understanding of attributes and processes of near-natural forests using existing long-term data. To determine which NFI sample plots could be cons",,"['EARTH SCIENCE', 'BIOSPHERE', 'FOREST SCIENCE', 'FOREST CONSERVATION']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/stac/ALL,public,ASAC_2201_HCL_0.5_1,0.5 hour 1 M HCl extraction data for the Windmill Islands marine sediments,"['au/aadc/portal/download_file', 'metadata']","These results are for the 0.5 hour extraction of HCl.

See also the metadata records for the 4 hour extraction of HCl, and the time trial data for 1 M HCl extractions.

A regional survey of potential contaminants in marine or estuarine sediments is often one of the first steps in a post-disturbance environmental impact assessment. Of the many different chemical extraction or digestion procedures that have been proposed to quantify metal contamination, partial acid extractions are probably the be",,"['EARTH SCIENCE', 'HUMAN DIMENSIONS', 'ENVIRONMENTAL IMPACTS', 'HEAVY METALS CONCENTRATION', 'OCEANS', 'MARINE SEDIMENTS', 'SEDIMENT CHEMISTRY']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/stac/ALL,public,urn:ogc:def:EOP:VITO:VGT_S10_1,10 Days Synthesis of SPOT VEGETATION Images (VGT-S10),"['ceos', 'iso', 'metadata']","The VGT-S10 are near-global or continental, 10-daily composite images which are synthesised from the 'best available' observations registered in the course of every 'dekad' by the orbiting earth observation system SPOT-VEGETATION. The products provide data from all spectral bands (SWIR, NIR, RED, BLUE), the NDVI and auxiliary data on image acquisition parameters. The VEGETATION system allows operational and near real-time applications, at global, continental and regional scales, in very broad en",,"['EARTH SCIENCE', 'ATMOSPHERE', 'CLOUDS', 'CLIMATE INDICATORS', 'CRYOSPHERIC INDICATORS', 'SNOW COVER', 'LAND SURFACE', 'LAND USE/LAND COVER']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/stac/ALL,public,LGB_10m_traverse_1,10 m firn temperature data: LGB traverses 1990-95,"['gov', 'metadata']","The Lambert Glacier Basin (LGB) series of five oversnow traverses were conducted from 1989-95. Ten metre depth (10 m) firn temperatures, as a proxy indicator of annual mean surface temperature at a site, were recorded approximately every 30 km along the 2014 km main traverse route from LGB00 (68.6543 S, 61.1201 E) near Mawson Station, to LGB72 (69.9209 S, 76.4933 E) near Davis Station.

10 m depth firn temperatures were recorded manually in field notebooks and the data transferred to spreadsheet",,"['EARTH SCIENCE', 'CRYOSPHERE', 'GLACIERS/ICE SHEETS', 'GLACIERS', 'SNOW/ICE', 'SNOW/ICE TEMPERATURE']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/stac/ALL,public,ASAC_2357_2,10 year trend of levels of organochlorine pollutants in Antarctic seabirds,"['gov', 'metadata']","Metadata record for data from ASAC Project 2357 See the link below for public details on this project.

---- Public Summary from Project ----
Contaminants like PCBs and DDE have hardly been used Antarctica. Hence, this is an excellent place to monitor global background levels of these organochlorines. In this project concentrations in penguins and petrels will be compared to 10 years ago, which will show time trends of global background contamination levels.

Data set description
From several bi",,"['EARTH SCIENCE', 'HUMAN DIMENSIONS', 'ENVIRONMENTAL IMPACTS', 'CONTAMINANT LEVELS/SPILLS', 'BIOLOGICAL CLASSIFICATION', 'ANIMALS/VERTEBRATES', 'BIRDS', 'BIOSPHERE', 'ECOLOGICAL DYNAMICS', 'ECOTOXICOLOGY', 'SPECIES BIOACCUMULATION', 'TOXICITY LEVELS']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/stac/ALL,public,envidat-lwf-34_2019,10-HS Pfynwald,"['browse', 'thumbnail', 'metadata']","Continuous measurement of soil water content at 10 and 80 cm depth (3 replications) with 10-HS soil moisture probes (Decagon Incorporation, Pullman, WA, USA).    ### Purpose: ###    Monitoring of the soil water matrix potential        ### Paper Citation: ###     * Dobbertin, M.; Eilmann, B.; Bleuler, P.; Giuggiola, A.; Graf Pannatier, E.; Landolt, W.; Schleppi, P.; Rigling, A., 2010: Effect of irrigation on needle morphology, shoot and stem growth in a drought-exposed Pinus sylvestris forest. Tr",,"['EARTH SCIENCE', 'CLIMATE INDICATORS', 'ATMOSPHERIC/OCEAN INDICATORS']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/stac/ALL,public,12_hourly_interpolated_surface_air_pressure_from_buoys,12 Hourly Interpolated Surface Air Pressure from Buoys,"['io/catalog/view/doi%3A10', 'metadata']",Optimally interpolated atmospheric surface pressure over the Arctic Ocean Basin. Temporal format - twice daily (0Z and 12Z) Spatial format - 2 degree latitude x 10 degree longitude - latitude: 70 N - 90 N - longitude: 0 E - 350 E,,"['EARTH SCIENCE', 'ATMOSPHERE', 'ATMOSPHERIC PRESSURE', 'SURFACE PRESSURE']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/stac/ALL,public,AAS_4156_Macquarie_Island_Emerald_Lake_1,"12,000 year record of sea spray and minerogenic input from Emerald Lake, Macquarie Island","['gov', 'metadata']","Reconstructed sea spray and minerogenic data for a 12,000 year lake sediment record from Emerald Lake, Macquarie Island. Proxies are based on biological (diatoms) and geochemical (micro x-ray fluorescence and hyperspectral imaging) indicators.
Data correspond to the figures in: Saunders et al. 2018 Holocene dynamics of the Southern Hemisphere westerly winds and possible links to CO2 outgassing. Nature Geoscience 11:650-655. doi.org/10.1038/s41561-018-0186-5.
Detailed supplementary information: h",,"['EARTH SCIENCE', 'SOLID EARTH', 'GEOCHEMISTRY', 'PALEOCLIMATE', 'OCEAN/LAKE RECORDS', 'SEDIMENTS', 'BIOLOGICAL CLASSIFICATION', 'PLANTS', 'MICROALGAE', 'DIATOMS', 'RADIOCARBON']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/stac/ALL,public,12-hourly_interpolated_surface_position_from_buoys,12-Hourly Interpolated Surface Position from Buoys,"['io/catalog/view/doi:10', 'metadata']",This data set contains Arctic Ocean daily buoy positions interpolated to hours 0Z and 12Z.,,"['EARTH SCIENCE', 'CRYOSPHERE', 'SEA ICE', 'SEA ICE MOTION']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/stac/ALL,public,12-hourly_interpolated_surface_velocity_from_buoys,12-Hourly Interpolated Surface Velocity from Buoys,"['org/dataset/id/5c0c8206-d496-11de-892a-00c0f03d5b7c', 'metadata']",This data set contains 12-hourly interpolated surface velocity data from buoys. Point grid: Latitude 74N to 90N - 4 degree increment Longitude 0E to 320E - 20 and 40 degree increment.,,"['EARTH SCIENCE', 'CRYOSPHERE', 'SEA ICE', 'SEA ICE MOTION']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/stac/ALL,public,14c_of_soil_co2_from_ipy_itex_cross_site_comparison,14C of soil CO2 from IPY ITEX Cross Site Comparison,"['org/dataset/id/79208243-d496-11de-892a-00c0f03d5b7c', 'metadata']","Study sites: Toolik Lake Field Station Alaska, USA 68.63 N, 149.57 W; Atqasuk, Alaska USA 70.45 N, 157.40 W; Barrow, Alaska, USA 71.30 N, 156.67 W; Latnjajaure, Sweden 68.35 N, 18.50 E; Falls Creek, Australia: Site 2-unburned 36.90 S 147.29 E; Site 3-burned 36.89 S 147.28 E. Additional sites will be added summer 2008, but the exact sites are not finalized. Purpose: Collect soil CO2 for analysis of radiocarbon to evaluate the age of the carbon respired in controls and warmed plots from across the",,"['EARTH SCIENCE', 'BIOSPHERE', 'ECOLOGICAL DYNAMICS', 'ECOSYSTEM FUNCTIONS', 'RESPIRATION RATE']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/stac/ALL,public,fife_hydrology_strm_15m_1_1,15 Minute Stream Flow Data: USGS (FIFE),"['browse', 'thumbnail', 'nasa', 'gov/protected/bundle/fife_hydrology_strm_15m_1', 'provider_metadata', 's3_ornl_cumulus_prod_protected_fife_fife_hydrology_strm_15m_data', 's3_ornl_cumulus_prod_public_fife_fife_hydrology_strm_15m', 's3_credentials', 's3_credentials_documentation', 'metadata']","The Fifteen Minute Stream Flow Data from the USGS Data Set contains 15 minute stream flow data from the USGS station located 2.9 miles upstream from the mouth of Kings Creek. The record extends from April 1, 1979 through September 2, 1988. The purpose of this data set was to provide accurate measurements of the stream flow from Kings Creek so that a water budget analysis for the northwest quadrant of the FIFE study area could be performed.  The stilling pipe installed at the USGS station operate",,"['EARTH SCIENCE', 'TERRESTRIAL HYDROSPHERE', 'SURFACE WATER', 'SURFACE WATER PROCESSES/MEASUREMENTS', 'STAGE HEIGHT', 'DISCHARGE/FLOW', 'HYDROPATTERN']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/stac/ALL,public,mbs_wilhelm_msa_hooh_1,15 year Wilhelm II Land MSA and HOOH shallow ice core record from Mount Brown South (MBS),"['gov', 'metadata']","This work presents results from a short firn core spanning 15 years collected from near Mount Brown, Wilhelm II Land, East Antarctica. Variations of methanesulphonic acid (MSA) at Mount Brown were positively correlated with sea-ice extent from the coastal region surrounding Mount Brown (60-1208 E) and from around the entire Antarctic coast (0-3608 E). Previous results from Law Dome identified this MSA-sea-ice relationship and proposed it as an Antarctic sea-ice proxy (Curran and others, 2003), w",,"['EARTH SCIENCE', 'PALEOCLIMATE', 'ICE CORE RECORDS', 'IONS', 'ATMOSPHERE', 'ATMOSPHERIC CHEMISTRY', 'SULFUR COMPOUNDS']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/stac/ALL,public,gov.noaa.nodc:0000052_Not Applicable,1988 Resurrection Bay Zooplankton Data Set from 01 March 1988 to 28 June 1988 (NCEI Accession 0000052),"['browse', 'thumbnail', 'noaa', 'metadata']",Zooplantkon and beach tar data were collected using plankton net casts in the Gulf of Alaska from the ALPHA HELIX. Data were collected from 01 March 1988 to 28 June 1988 by University of Alaska in Fairbanks; Institute of Marine Science with support from the Gulf of Alaska - 1 (GAK-1) project.,,"['EARTH SCIENCE', 'BIOSPHERE', 'ECOSYSTEMS', 'AQUATIC ECOSYSTEMS', 'PLANKTON', 'ZOOPLANKTON']",{}
